order_id,order_date,ship_date,customer_name,country,city,state,category,product_name,sales,quantity,profit,year,month
CA-2014-138149,30-06-2014,01-07-2014,William Brown,United States,Los Angeles,California,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71,3,39.213,2014,6
CA-2014-138149,30-06-2014,01-07-2014,William Brown,United States,Los Angeles,California,Art,Newell 328,11.68,2,3.0368,2014,6
CA-2014-138149,30-06-2014,01-07-2014,William Brown,United States,Los Angeles,California,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,22.4316,2014,6
CA-2014-121643,19-05-2014,21-05-2014,Adrian Barton,United States,Portland,Oregon,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,38.7792,2014,5
US-2012-122910,12-05-2012,16-05-2012,Larry Tron,United States,Louisville,Colorado,Phones,VTech DS6151,201.584,2,20.1584,2012,5
CA-2014-143126,04-12-2014,08-12-2014,Corinna Mitchell,United States,Seattle,Washington,Tables,"Bevis Oval Conference Table, Walnut",521.96,2,88.7332,2014,12
CA-2012-109736,10-10-2012,11-10-2012,Denny Joy,United States,San Francisco,California,Paper,Xerox 1894,45.36,7,21.7728,2012,10
CA-2012-142601,18-04-2012,20-04-2012,Deanra Eno,United States,Los Angeles,California,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,9.4717,2012,4
CA-2012-142601,18-04-2012,20-04-2012,Deanra Eno,United States,Los Angeles,California,Paper,Xerox 19,61.96,2,27.882,2012,4
US-2014-135230,02-09-2014,08-09-2014,Christine Kargatis,United States,Seattle,Washington,Art,Staples,7.58,1,2.9562,2014,9
CA-2011-123323,07-11-2011,12-11-2011,Lena Hernandez,United States,San Francisco,California,Binders,Wilson Jones Legal Size Ring Binders,123.144,7,46.179,2011,11
US-2012-103996,29-03-2012,31-03-2012,Richard Bierner,United States,San Diego,California,Paper,Xerox 1880,212.64,6,99.9408,2012,3
US-2012-103996,29-03-2012,31-03-2012,Richard Bierner,United States,San Diego,California,Paper,Tops Wirebound Message Log Books,9.87,3,4.5402,2012,3
US-2012-103996,29-03-2012,31-03-2012,Richard Bierner,United States,San Diego,California,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,20.7675,2012,3
US-2012-103996,29-03-2012,31-03-2012,Richard Bierner,United States,San Diego,California,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3,9.5616,2012,3
CA-2012-105725,18-02-2012,24-02-2012,Guy Thornton,United States,Long Beach,California,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,28.0876,2012,2
CA-2012-105725,18-02-2012,24-02-2012,Guy Thornton,United States,Long Beach,California,Tables,Hon 61000 Series Interactive Training Tables,35.544,1,-0.8886,2012,2
CA-2014-164364,13-11-2014,17-11-2014,Christine Sundaresam,United States,Seattle,Washington,Labels,Avery 483,9.96,2,4.5816,2014,11
CA-2014-164364,13-11-2014,17-11-2014,Christine Sundaresam,United States,Seattle,Washington,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,2.3025,2014,11
CA-2014-164364,13-11-2014,17-11-2014,Christine Sundaresam,United States,Seattle,Washington,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,8.0997,2014,11
CA-2013-120005,04-03-2013,04-03-2013,Theresa Swint,United States,San Francisco,California,Supplies,"Elite 5"" Scissors",25.35,3,7.605,2013,3
CA-2013-120005,04-03-2013,04-03-2013,Theresa Swint,United States,San Francisco,California,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,11.9952,2013,3
CA-2013-123526,25-12-2013,26-12-2013,Benjamin Venier,United States,Seattle,Washington,Paper,Xerox 1898,33.4,5,16.032,2013,12
CA-2013-127649,08-10-2013,10-10-2013,Dionis Lloyd,United States,Spokane,Washington,Machines,Okidata C331dn Printer,837.6,3,62.82,2013,10
CA-2011-112851,17-09-2011,21-09-2011,Nick Radford,United States,Chula Vista,California,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,85.9818,2011,9
CA-2014-123701,25-11-2014,28-11-2014,Patrick Gardner,United States,San Francisco,California,Art,BIC Liqua Brite Liner,27.76,4,9.9936,2014,11
US-2013-114888,20-09-2013,25-09-2013,Chuck Clark,United States,San Francisco,California,Binders,Cardinal Holdit Business Card Pockets,11.952,3,4.1832,2013,9
US-2013-114888,20-09-2013,25-09-2013,Chuck Clark,United States,San Francisco,California,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,1.872,2013,9
US-2011-167262,31-10-2011,03-11-2011,Amy Cox,United States,Avondale,Arizona,Phones,Plantronics HL10 Handset Lifter,742.336,8,83.5128,2011,10
CA-2014-108091,17-11-2014,22-11-2014,Eileen Kiefer,United States,Escondido,California,Art,Newell 328,23.36,4,6.0736,2014,11
CA-2012-104346,11-12-2012,16-12-2012,Irene Maddox,United States,Colorado Springs,Colorado,Art,Newell 313,13.12,5,1.148,2012,12
CA-2012-104346,11-12-2012,16-12-2012,Irene Maddox,United States,Colorado Springs,Colorado,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",69.576,4,-143.7904,2012,12
CA-2012-104346,11-12-2012,16-12-2012,Irene Maddox,United States,Colorado Springs,Colorado,Art,Newell 326,4.224,3,0.4752,2012,12
CA-2012-104346,11-12-2012,16-12-2012,Irene Maddox,United States,Colorado Springs,Colorado,Accessories,Logitech Keyboard K120,58.08,4,-6.534,2012,12
CA-2012-104346,11-12-2012,16-12-2012,Irene Maddox,United States,Colorado Springs,Colorado,Furnishings,"Master Caster Door Stop, Large Neon Orange",52.416,9,15.0696,2012,12
CA-2012-104346,11-12-2012,16-12-2012,Irene Maddox,United States,Colorado Springs,Colorado,Furnishings,DAX Wood Document Frame,54.92,5,10.984,2012,12
CA-2012-104346,11-12-2012,16-12-2012,Irene Maddox,United States,Colorado Springs,Colorado,Tables,Bevis Rectangular Conference Tables,364.95,5,-248.166,2012,12
CA-2012-104346,11-12-2012,16-12-2012,Irene Maddox,United States,Colorado Springs,Colorado,Paper,Xerox 1932,85.056,3,28.7064,2012,12
CA-2012-104346,11-12-2012,16-12-2012,Irene Maddox,United States,Colorado Springs,Colorado,Paper,Avery Personal Creations Heavyweight Cards,27.696,3,9.6936,2012,12
CA-2012-144722,16-03-2012,23-03-2012,Monica Federle,United States,Los Angeles,California,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,1,18.1146,2012,3
CA-2012-137708,22-11-2012,25-11-2012,Nathan Gelder,United States,Los Angeles,California,Paper,Xerox 1887,37.94,2,18.2112,2012,11
CA-2012-137708,22-11-2012,25-11-2012,Nathan Gelder,United States,Los Angeles,California,Paper,Xerox 1971,42.8,10,19.26,2012,11
CA-2012-137708,22-11-2012,25-11-2012,Nathan Gelder,United States,Los Angeles,California,Storage,"Personal Folder Holder, Ebony",33.63,3,10.089,2012,11
CA-2013-111696,09-05-2013,11-05-2013,Trudy Brown,United States,Los Angeles,California,Paper,Xerox 1920,17.94,3,8.073,2013,5
CA-2013-134222,11-07-2013,12-07-2013,Nick Zandusky,United States,Yuma,Arizona,Binders,GBC Standard Therm-A-Bind Covers,44.856,6,-35.8848,2013,7
US-2014-136707,13-11-2014,16-11-2014,Jim Epp,United States,Los Angeles,California,Binders,Acco 3-Hole Punch,14.016,4,4.9056,2014,11
CA-2014-167661,06-10-2014,11-10-2014,Mike Pelletier,United States,San Francisco,California,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,5,13.473,2014,10
CA-2014-167661,06-10-2014,11-10-2014,Mike Pelletier,United States,San Francisco,California,Paper,Xerox 1951,61.96,2,27.882,2014,10
CA-2014-167661,06-10-2014,11-10-2014,Mike Pelletier,United States,San Francisco,California,Binders,Avery Hole Reinforcements,19.936,4,7.2268,2014,10
US-2011-128685,04-04-2011,05-04-2011,Mary Zewe,United States,Los Angeles,California,Binders,Avery Non-Stick Binders,7.184,2,2.245,2011,4
CA-2011-164469,25-06-2011,27-06-2011,Grace Kelly,United States,Salem,Oregon,Phones,Plantronics 81402,263.96,5,19.797,2011,6
CA-2011-164469,25-06-2011,27-06-2011,Grace Kelly,United States,Salem,Oregon,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",71.632,11,17.908,2011,6
CA-2011-164469,25-06-2011,27-06-2011,Grace Kelly,United States,Salem,Oregon,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.8162,2011,6
CA-2011-107818,08-09-2011,14-09-2011,Marc Crier,United States,Pasco,Washington,Art,Prang Colored Pencils,5.88,2,2.646,2011,9
CA-2011-107818,08-09-2011,14-09-2011,Marc Crier,United States,Pasco,Washington,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,5,121.99,2011,9
CA-2011-107818,08-09-2011,14-09-2011,Marc Crier,United States,Pasco,Washington,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,8,91.152,2011,9
CA-2011-107818,08-09-2011,14-09-2011,Marc Crier,United States,Pasco,Washington,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,6,19.4352,2011,9
CA-2011-113320,12-12-2011,15-12-2011,Logan Haushalter,United States,Oakland,California,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,4.5144,2011,12
CA-2011-113320,12-12-2011,15-12-2011,Logan Haushalter,United States,Oakland,California,Storage,Woodgrain Magazine Files by Perma,8.94,3,0.6258,2011,12
CA-2011-113320,12-12-2011,15-12-2011,Logan Haushalter,United States,Oakland,California,Furnishings,Longer-Life Soft White Bulbs,9.24,3,4.4352,2011,12
CA-2012-137526,13-01-2012,17-01-2012,Philip Brown,United States,Los Angeles,California,Binders,Binding Machine Supplies,70.008,3,24.5028,2012,1
CA-2012-137526,13-01-2012,17-01-2012,Philip Brown,United States,Los Angeles,California,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,38.024,2012,1
CA-2012-137526,13-01-2012,17-01-2012,Philip Brown,United States,Los Angeles,California,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,9,92.97,2012,1
CA-2014-122490,14-11-2014,19-11-2014,Ted Trevino,United States,Seattle,Washington,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704,6,150.294,2014,11
CA-2014-122490,14-11-2014,19-11-2014,Ted Trevino,United States,Seattle,Washington,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,11,190.0206,2014,11
CA-2014-122490,14-11-2014,19-11-2014,Ted Trevino,United States,Seattle,Washington,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,10.3473,2014,11
CA-2014-122490,14-11-2014,19-11-2014,Ted Trevino,United States,Seattle,Washington,Labels,Avery File Folder Labels,8.64,3,4.2336,2014,11
CA-2014-104080,09-03-2014,16-03-2014,Alan Hwang,United States,Anaheim,California,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,64.2,2014,3
CA-2014-104080,09-03-2014,16-03-2014,Alan Hwang,United States,Anaheim,California,Art,Newell 323,3.36,2,0.8736,2014,3
CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,United States,Seattle,Washington,Art,Newell 317,8.82,3,2.5578,2013,12
CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,United States,Seattle,Washington,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,18.2112,2013,12
CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,United States,Seattle,Washington,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,2,1.176,2013,12
CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,United States,Seattle,Washington,Storage,SAFCO Boltless Steel Shelving,227.28,2,2.2728,2013,12
CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,United States,Seattle,Washington,Paper,Xerox 1911,47.9,1,22.992,2013,12
CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,United States,Seattle,Washington,Envelopes,Staples,61.96,2,30.3604,2013,12
CA-2013-135776,24-12-2013,31-12-2013,Edward Hooks,United States,Seattle,Washington,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,55.896,2013,12
CA-2013-130484,23-08-2013,28-08-2013,Sheri Gordon,United States,Gresham,Oregon,Binders,GBC Imprintable Covers,26.352,8,-18.4464,2013,8
CA-2014-120936,18-12-2014,22-12-2014,Christine Abelman,United States,Anaheim,California,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,125.1432,2014,12
CA-2014-120936,18-12-2014,22-12-2014,Christine Abelman,United States,Anaheim,California,Supplies,Fiskars Spring-Action Scissors,13.98,1,3.6348,2014,12
CA-2012-161830,24-09-2012,26-09-2012,Max Engle,United States,Seattle,Washington,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.96,2,10.4284,2012,9
CA-2012-161830,24-09-2012,26-09-2012,Max Engle,United States,Seattle,Washington,Binders,Avery Hole Reinforcements,14.952,3,5.4201,2012,9
CA-2014-143651,26-03-2014,31-03-2014,Filia McAdams,United States,Seattle,Washington,Art,Newell 309,23.1,2,6.93,2014,3
CA-2012-106978,28-09-2012,04-10-2012,Zuschuss Carroll,United States,Aurora,Colorado,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536,1,4.2309,2012,9
CA-2012-106978,28-09-2012,04-10-2012,Zuschuss Carroll,United States,Aurora,Colorado,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,-0.792,2012,9
CA-2012-106978,28-09-2012,04-10-2012,Zuschuss Carroll,United States,Aurora,Colorado,Fasteners,Staples,4.512,3,0.846,2012,9
CA-2012-155124,15-03-2012,21-03-2012,Karen Seio,United States,Lehi,Utah,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,3,1.6776,2012,3
CA-2011-157147,14-01-2011,19-01-2011,Brian Dahlen,United States,San Francisco,California,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,238.653,2011,1
CA-2011-157147,14-01-2011,19-01-2011,Brian Dahlen,United States,San Francisco,California,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,3,3.9294,2011,1
CA-2011-157147,14-01-2011,19-01-2011,Brian Dahlen,United States,San Francisco,California,Art,4009 Highlighters by Sanford,19.9,5,6.567,2011,1
CA-2013-151372,06-09-2013,07-09-2013,Joseph Holt,United States,Redondo Beach,California,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,46.1184,2013,9
CA-2013-151372,06-09-2013,07-09-2013,Joseph Holt,United States,Redondo Beach,California,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,3.942,2013,9
CA-2013-151372,06-09-2013,07-09-2013,Joseph Holt,United States,Redondo Beach,California,Fasteners,Advantus Push Pins,4.36,2,1.7876,2013,9
CA-2011-102085,04-10-2011,09-10-2011,Joy Daniels,United States,Seattle,Washington,Labels,Avery 519,29.24,4,13.7428,2011,10
CA-2014-107125,28-11-2014,03-12-2014,Bill Donatelli,United States,Los Angeles,California,Binders,Premium Transparent Presentation Covers by GBC,117.488,7,41.1208,2014,11
CA-2014-107125,28-11-2014,03-12-2014,Bill Donatelli,United States,Los Angeles,California,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,6.0288,2014,11
CA-2014-117926,09-12-2014,13-12-2014,Alan Schoenberger,United States,San Francisco,California,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,1,20.844,2014,12
CA-2011-160262,09-06-2011,13-06-2011,Thomas Seio,United States,North Las Vegas,Nevada,Art,DIXON Oriole Pencils,18.06,7,4.6956,2011,6
CA-2011-160262,09-06-2011,13-06-2011,Thomas Seio,United States,North Las Vegas,Nevada,Paper,Xerox 1909,79.14,3,36.4044,2011,6
CA-2011-160262,09-06-2011,13-06-2011,Thomas Seio,United States,North Las Vegas,Nevada,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2,14.212,2011,6
CA-2013-166226,19-11-2013,23-11-2013,Tracy Collins,United States,Los Angeles,California,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,1,6.1192,2013,11
CA-2013-166226,19-11-2013,23-11-2013,Tracy Collins,United States,Los Angeles,California,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1,18.3168,2013,11
CA-2011-156587,07-03-2011,08-03-2011,Aaron Bergman,United States,Seattle,Washington,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,1,5.4801,2011,3
CA-2011-156587,07-03-2011,08-03-2011,Aaron Bergman,United States,Seattle,Washington,Art,Newell 330,17.94,3,4.6644,2011,3
CA-2011-156587,07-03-2011,08-03-2011,Aaron Bergman,United States,Seattle,Washington,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,4.8588,2011,3
CA-2013-164896,08-11-2013,13-11-2013,Penelope Sewall,United States,Oceanside,California,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2,6.321,2013,11
CA-2011-160066,16-11-2011,22-11-2011,Adam Hart,United States,Huntington Beach,California,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,2.4012,2011,11
CA-2013-109925,07-11-2013,11-11-2013,Irene Maddox,United States,San Diego,California,Storage,Eldon Portable Mobile Manager,84.84,3,22.9068,2013,11
CA-2013-149279,25-04-2013,29-04-2013,Craig Leslie,United States,Colorado Springs,Colorado,Paper,Xerox 226,15.552,3,5.4432,2013,4
CA-2013-149279,25-04-2013,29-04-2013,Craig Leslie,United States,Colorado Springs,Colorado,Chairs,SAFCO Arco Folding Chair,1325.76,6,149.148,2013,4
CA-2013-149279,25-04-2013,29-04-2013,Craig Leslie,United States,Colorado Springs,Colorado,Binders,Wilson Jones Impact Binders,3.108,2,-2.1756,2013,4
CA-2014-107321,01-09-2014,05-09-2014,Arthur Wiediger,United States,San Francisco,California,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.672,3,2.1684,2014,9
CA-2014-107321,01-09-2014,05-09-2014,Arthur Wiediger,United States,San Francisco,California,Phones,Aastra 6757i CT Wireless VoIP phone,689.408,4,77.5584,2014,9
CA-2013-129238,31-01-2013,04-02-2013,Sample Company A,United States,Los Angeles,California,Phones,AT&T 1080 Phone,109.592,1,8.2194,2013,1
CA-2013-129238,31-01-2013,04-02-2013,Sample Company A,United States,Los Angeles,California,Paper,Staples,56.7,5,27.783,2013,1
CA-2014-159688,08-05-2014,13-05-2014,Adam Bellavance,United States,Los Angeles,California,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,28.7964,2014,5
CA-2013-155033,08-10-2013,13-10-2013,Cindy Chapman,United States,Los Angeles,California,Paper,Astroparche Fine Business Paper,10.56,2,5.0688,2013,10
US-2014-139647,12-05-2014,14-05-2014,Todd Sumrall,United States,Phoenix,Arizona,Bookcases,Bestar Classic Bookcase,209.979,7,-356.9643,2014,5
CA-2011-127558,15-11-2011,18-11-2011,Shahid Shariari,United States,Los Angeles,California,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,3.2352,2011,11
CA-2011-127558,15-11-2011,18-11-2011,Shahid Shariari,United States,Los Angeles,California,Accessories,LogitechÂ P710e Mobile Speakerphone,772.47,3,146.7693,2011,11
CA-2011-127558,15-11-2011,18-11-2011,Shahid Shariari,United States,Los Angeles,California,Supplies,Acme Box Cutter Scissors,20.46,2,5.3196,2011,11
CA-2013-133795,19-12-2013,25-12-2013,Jeremy Ellison,United States,San Diego,California,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,21.792,2013,12
CA-2013-133795,19-12-2013,25-12-2013,Jeremy Ellison,United States,San Diego,California,Accessories,LogitechÂ P710e Mobile Speakerphone,772.47,3,146.7693,2013,12
CA-2013-133795,19-12-2013,25-12-2013,Jeremy Ellison,United States,San Diego,California,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,11.1776,2013,12
CA-2014-139304,30-01-2014,03-02-2014,Vivek Gonzalez,United States,San Francisco,California,Art,Newell 339,8.34,3,2.1684,2014,1
CA-2014-139304,30-01-2014,03-02-2014,Vivek Gonzalez,United States,San Francisco,California,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1,2.2282,2014,1
CA-2014-139304,30-01-2014,03-02-2014,Vivek Gonzalez,United States,San Francisco,California,Binders,Clear Mylar Reinforcing Strips,119.616,8,40.3704,2014,1
CA-2011-169803,06-04-2011,12-04-2011,Scott Cohen,United States,Seattle,Washington,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,111.1035,2011,4
CA-2011-169803,06-04-2011,12-04-2011,Scott Cohen,United States,Seattle,Washington,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,2.034,2011,4
CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,United States,Los Angeles,California,Paper,Embossed Ink Jet Note Cards,67.71,3,32.5008,2013,11
CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,United States,Los Angeles,California,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4,38.976,2013,11
CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,United States,Los Angeles,California,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,9,191.6586,2013,11
CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,United States,Los Angeles,California,Paper,Xerox 1933,61.4,5,28.858,2013,11
CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,United States,Los Angeles,California,Storage,Standard Rollaway File with Lock,720.76,4,187.3976,2013,11
CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,United States,Los Angeles,California,Binders,Peel & Stick Add-On Corner Pockets,5.184,3,1.8144,2013,11
CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,United States,Los Angeles,California,Art,Newell 338,14.7,5,3.969,2013,11
CA-2012-150511,18-09-2012,24-09-2012,Adam Bellavance,United States,Des Moines,Washington,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,8.7138,2012,9
CA-2012-162166,08-09-2012,11-09-2012,Neoma Murray,United States,Moreno Valley,California,Paper,Xerox 1928,26.4,5,11.88,2012,9
CA-2012-162166,08-09-2012,11-09-2012,Neoma Murray,United States,Moreno Valley,California,Storage,Eldon Shelf Savers Cubes and Bins,41.88,6,0.8376,2012,9
CA-2014-160934,16-01-2014,20-01-2014,Tonja Turnell,United States,Los Angeles,California,Art,Newell 347,21.4,5,6.206,2014,1
CA-2012-145485,05-11-2012,05-11-2012,Justin MacKendrick,United States,San Francisco,California,Storage,Hanging Personal Folder File,62.8,4,15.7,2012,11
CA-2014-151071,26-04-2014,30-04-2014,Mick Brown,United States,Los Angeles,California,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,4.5188,2014,4
US-2014-133312,26-11-2014,30-11-2014,Bradley Drucker,United States,San Francisco,California,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,-29.6058,2014,11
US-2014-133312,26-11-2014,30-11-2014,Bradley Drucker,United States,San Francisco,California,Storage,Sterilite Officeware Hinged File Box,10.48,1,2.8296,2014,11
CA-2014-132738,05-08-2014,08-08-2014,Harry Marie,United States,Loveland,Colorado,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2,2.8884,2014,8
CA-2014-132738,05-08-2014,08-08-2014,Harry Marie,United States,Loveland,Colorado,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,1,3.1842,2014,8
CA-2014-156720,31-12-2014,04-01-2015,Jill Matthias,United States,Loveland,Colorado,Fasteners,Bagged Rubber Bands,3.024,3,-0.6048,2014,12
CA-2012-141936,07-08-2012,12-08-2012,Parhena Norris,United States,Bakersfield,California,Binders,Cardinal Hold-It CD Pocket,19.152,3,6.4638,2012,8
CA-2013-150658,18-11-2013,23-11-2013,Maribeth Schnelling,United States,Carlsbad,New Mexico,Binders,Avery Non-Stick Binders,10.776,3,3.3675,2013,11
CA-2014-146626,30-12-2014,06-01-2015,Ben Peterman,United States,Anaheim,California,Furnishings,Nu-Dell Executive Frame,101.12,8,37.4144,2014,12
CA-2013-151323,24-10-2013,29-10-2013,Alejandro Ballentine,United States,Seattle,Washington,Fasteners,Advantus SlideClip Paper Clips,17.05,5,8.184,2013,10
CA-2012-146696,14-12-2012,19-12-2012,Rick Duston,United States,San Diego,California,Binders,Wilson Jones Standard D-Ring Binders,8.096,2,2.7324,2012,12
CA-2012-154886,08-11-2012,12-11-2012,Shaun Weien,United States,San Francisco,California,Accessories,Microsoft Arc Touch Mouse,119.9,2,43.164,2012,11
CA-2014-161333,03-02-2014,08-02-2014,John Lee,United States,Los Angeles,California,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2,29.3284,2014,2
CA-2014-161333,03-02-2014,08-02-2014,John Lee,United States,Los Angeles,California,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4,38.9312,2014,2
CA-2014-161333,03-02-2014,08-02-2014,John Lee,United States,Los Angeles,California,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4,16.38,2014,2
CA-2014-128734,25-12-2014,01-01-2015,James Lanier,United States,Chandler,Arizona,Furnishings,Acrylic Self-Standing Desk Frames,8.544,4,1.9224,2014,12
CA-2014-128734,25-12-2014,01-01-2015,James Lanier,United States,Chandler,Arizona,Chairs,Global Leather Executive Chair,842.376,3,105.297,2014,12
CA-2014-125101,07-03-2014,11-03-2014,Sally Hughsby,United States,San Francisco,California,Storage,"File Shuttle II and Handi-File, Black",67.78,2,16.945,2014,3
CA-2014-169929,26-09-2014,29-09-2014,Luke Schmidt,United States,Helena,Montana,Storage,Iris Project Case,39.9,5,10.374,2014,9
CA-2012-156146,26-10-2012,30-10-2012,Andrew Gjertsen,United States,Peoria,Arizona,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,9.2386,2012,10
CA-2012-156146,26-10-2012,30-10-2012,Andrew Gjertsen,United States,Peoria,Arizona,Phones,Plantronics MX500i Earset,68.72,2,-14.603,2012,10
CA-2011-111192,30-07-2011,05-08-2011,Tom Stivers,United States,Seattle,Washington,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,8,259.8896,2011,7
CA-2012-161627,06-07-2012,11-07-2012,Sarah Jordon,United States,Pasadena,California,Chairs,Novimex Turbo Task Chair,170.352,3,-17.0352,2012,7
CA-2012-107741,08-03-2012,10-03-2012,Fred Chung,United States,Pueblo,Colorado,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.408,1,0.8946,2012,3
CA-2013-148908,06-11-2013,09-11-2013,Joseph Holt,United States,San Francisco,California,Binders,GBC Twin Loop Wire Binding Elements,53.248,2,19.968,2013,11
US-2012-120502,13-04-2012,19-04-2012,Bill Tyler,United States,Los Angeles,California,Furnishings,Flat Face Poster Frame,37.68,2,15.8256,2012,4
US-2012-120502,13-04-2012,19-04-2012,Bill Tyler,United States,Los Angeles,California,Phones,Aastra 57i VoIP phone,258.576,2,19.3932,2012,4
US-2012-120502,13-04-2012,19-04-2012,Bill Tyler,United States,Los Angeles,California,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,2,29.5776,2012,4
US-2014-141943,06-05-2014,10-05-2014,Darren Koutras,United States,San Francisco,California,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,2,11.58,2014,5
